submission_date,mmwr_week,year,location,concat,total_cases,total_confirmed_cases,total_prob_cases,new_cases,prob_new_cases,total_deaths,confirmed_deaths,prob_deaths,new_deaths,prob_new_deaths
8/7/21,31,2021,VI,202131VI,4960,0,0,53,0,40,0,0,0,0
8/14/21,32,2021,VI,202132VI,5295,0,0,53,0,41,0,0,0,0
8/21/21,33,2021,VI,202133VI,5605,0,0,11,0,45,0,0,0,0
8/28/21,34,2021,VI,202134VI,5804,0,0,30,0,53,0,0,0,0
9/4/21,35,2021,VI,202135VI,6026,0,0,53,0,60,0,0,0,0
9/11/21,36,2021,VI,202136VI,6250,0,0,36,0,65,0,0,1,0
9/18/21,37,2021,VI,202137VI,6458,0,0,19,0,67,0,0,0,0
9/25/21,38,2021,VI,202138VI,6631,0,0,11,0,69,0,0,0,0
10/2/21,39,2021,VI,202139VI,6811,0,0,25,0,71,0,0,0,0
10/9/21,40,2021,VI,202140VI,6950,0,0,25,0,73,0,0,0,0
10/16/21,41,2021,VI,202141VI,7074,0,0,29,0,78,0,0,0,0
10/23/21,42,2021,VI,202142VI,7134,0,0,8,0,78,0,0,0,0
10/30/21,43,2021,VI,202143VI,7204,0,0,0,0,81,0,0,0,0
12/19/20,51,2020,VT,202051VT,5961,0,0,89,1,116,0,0,4,0
12/26/20,52,2020,VT,202052VT,6543,0,0,77,0,136,0,0,5,0
1/2/21,53,2021,VT,202153VT,7209,0,0,80,7,149,0,0,2,0
1/9/21,1,2021,VT,20211VT,8203,0,0,163,0,155,0,0,0,0
1/16/21,2,2021,VT,20212VT,9226,0,0,168,0,166,0,0,2,0
1/23/21,3,2021,VT,20213VT,10157,0,0,146,9,172,0,0,0,0
1/30/21,4,2021,VT,20214VT,10958,0,0,136,3,177,0,0,1,0
2/6/21,5,2021,VT,20215VT,11805,0,0,147,3,184,0,0,0,0
2/13/21,6,2021,VT,20216VT,12589,0,0,129,0,191,0,0,0,0
2/20/21,7,2021,VT,20217VT,13279,0,0,106,4,198,0,0,2,0
2/27/21,8,2021,VT,20218VT,13954,0,0,124,2,204,0,0,2,0
3/6/21,9,2021,VT,20219VT,14784,0,0,119,2,206,0,0,1,0
3/13/21,10,2021,VT,202110VT,15491,0,0,83,4,212,0,0,0,0
3/20/21,11,2021,VT,202111VT,16329,0,0,178,3,215,0,0,1,0
3/27/21,12,2021,VT,202112VT,17319,0,0,115,2,219,0,0,1,0
4/3/21,13,2021,VT,202113VT,18581,0,0,160,4,227,0,0,1,0
4/10/21,14,2021,VT,202114VT,19603,0,0,137,3,232,0,0,1,0
4/17/21,15,2021,VT,202115VT,20455,0,0,64,3,238,0,0,0,0
4/24/21,16,2021,VT,202116VT,21040,0,0,65,0,239,0,0,0,0
5/1/21,17,2021,VT,202117VT,21556,0,0,84,5,243,0,0,1,0
5/8/21,18,2021,VT,202118VT,21965,0,0,62,2,245,0,0,0,0
5/15/21,19,2021,VT,202119VT,22308,0,0,58,0,246,0,0,0,0
5/22/21,20,2021,VT,202120VT,22529,0,0,20,1,248,0,0,0,0
5/29/21,21,2021,VT,202121VT,22634,0,0,10,0,248,0,0,0,0
6/5/21,22,2021,VT,202122VT,22701,0,0,14,1,249,0,0,0,0
6/12/21,23,2021,VT,202123VT,22750,0,0,1,0,249,0,0,0,0
6/19/21,24,2021,VT,202124VT,22785,0,0,2,0,249,0,0,0,0
6/26/21,25,2021,VT,202125VT,22808,0,0,3,0,249,0,0,0,0
7/3/21,26,2021,VT,202126VT,22835,0,0,2,0,250,0,0,0,0
7/10/21,27,2021,VT,202127VT,22876,0,0,5,-1,250,0,0,0,0
7/17/21,28,2021,VT,202128VT,22959,0,0,10,0,250,0,0,0,0
7/24/21,29,2021,VT,202129VT,23103,0,0,17,1,251,0,0,0,0
7/31/21,30,2021,VT,202130VT,23305,0,0,52,4,251,0,0,0,0
8/7/21,31,2021,VT,202131VT,23790,0,0,75,3,252,0,0,0,0
8/14/21,32,2021,VT,202132VT,24442,0,0,81,0,256,0,0,0,0
8/21/21,33,2021,VT,202133VT,25163,0,0,104,0,260,0,0,0,0
8/28/21,34,2021,VT,202134VT,26009,0,0,129,0,264,0,0,0,0
9/4/21,35,2021,VT,202135VT,26941,0,0,186,3,269,0,0,0,0
9/11/21,36,2021,VT,202136VT,27902,0,0,181,0,272,0,0,0,0
9/18/21,37,2021,VT,202137VT,29186,0,0,190,4,285,0,0,0,0
9/25/21,38,2021,VT,202138VT,30481,0,0,156,2,293,0,0,0,0
10/2/21,39,2021,VT,202139VT,31594,0,0,172,4,304,0,0,0,0
10/9/21,40,2021,VT,202140VT,32853,0,0,209,3,317,0,0,0,0
10/16/21,41,2021,VT,202141VT,34280,0,0,234,-4,329,0,0,1,0
10/23/21,42,2021,VT,202142VT,35284,0,0,0,0,336,0,0,0,0
10/30/21,43,2021,VT,202143VT,36655,0,0,0,0,344,0,0,0,0
12/19/20,51,2020,WA,202051WA,222614,0,0,2310,145,3104,0,0,0,0
12/26/20,52,2020,WA,202052WA,236673,0,0,1006,67,3184,0,0,0,0
1/2/21,53,2021,WA,202153WA,252871,0,0,2241,171,3461,0,0,0,0
1/9/21,1,2021,WA,20211WA,271340,0,0,2809,116,3698,0,0,-1,0
1/16/21,2,2021,WA,20212WA,287962,0,0,2010,204,3903,0,0,0,0
1/23/21,3,2021,WA,20213WA,300037,0,0,1744,119,4114,0,0,0,0
1/30/21,4,2021,WA,20214WA,311494,0,0,1807,178,4284,0,0,-1,0
2/6/21,5,2021,WA,20215WA,319673,0,0,486,110,4449,0,0,0,0
2/13/21,6,2021,WA,20216WA,327745,0,0,827,136,4675,0,0,0,0
2/20/21,7,2021,WA,20217WA,333539,0,0,843,138,4822,0,0,0,0
2/27/21,8,2021,WA,20218WA,339552,0,0,868,160,4956,0,0,0,0
3/6/21,9,2021,WA,20219WA,344395,0,0,635,65,5041,0,0,0,0
3/13/21,10,2021,WA,202110WA,349236,0,0,829,89,5123,0,0,0,0
3/20/21,11,2021,WA,202111WA,354622,0,0,943,163,5174,0,0,0,0
3/27/21,12,2021,WA,202112WA,360825,0,0,1243,229,5218,0,0,0,0
4/3/21,13,2021,WA,202113WA,368175,0,0,1207,226,5278,0,0,0,0
4/10/21,14,2021,WA,202114WA,375895,0,0,1318,198,5322,0,0,0,0
4/17/21,15,2021,WA,202115WA,385185,0,0,1594,291,5380,0,0,0,0
4/24/21,16,2021,WA,202116WA,395064,0,0,1648,191,5434,0,0,0,0
5/1/21,17,2021,WA,202117WA,404531,0,0,1623,182,5499,0,0,0,0
5/8/21,18,2021,WA,202118WA,413715,0,0,1356,196,5564,0,0,0,0
5/15/21,19,2021,WA,202119WA,421799,0,0,1024,68,5619,0,0,-3,0
5/22/21,20,2021,WA,202120WA,428448,0,0,962,77,5702,0,0,0,0
5/29/21,21,2021,WA,202121WA,435849,0,0,1066,155,5765,0,0,0,0
6/5/21,22,2021,WA,202122WA,440057,0,0,794,93,5836,0,0,0,0
6/12/21,23,2021,WA,202123WA,444166,0,0,712,151,5815,0,0,0,0
6/19/21,24,2021,WA,202124WA,447203,0,0,540,89,5820,0,0,10,0
6/26/21,25,2021,WA,202125WA,450404,0,0,421,80,5902,0,0,0,0
7/3/21,26,2021,WA,202126WA,452778,0,0,295,41,5944,0,0,5,0
7/10/21,27,2021,WA,202127WA,455638,0,0,535,66,5998,0,0,1,0
7/17/21,28,2021,WA,202128WA,460067,0,0,14,0,6042,0,0,0,0
7/24/21,29,2021,WA,202129WA,467258,0,0,1023,178,6081,0,0,3,0
7/31/21,30,2021,WA,202130WA,475146,0,0,2070,372,6123,0,0,1,0
8/7/21,31,2021,WA,202131WA,490872,0,0,2232,354,6171,0,0,3,0
8/14/21,32,2021,WA,202132WA,509824,0,0,2530,469,6242,0,0,3,0
8/21/21,33,2021,WA,202133WA,531239,0,0,2786,498,6365,0,0,9,0
8/28/21,34,2021,WA,202134WA,553912,0,0,2924,459,6516,0,0,9,0
9/4/21,35,2021,WA,202135WA,578305,0,0,2815,357,6704,0,0,13,0
9/11/21,36,2021,WA,202136WA,600874,0,0,3142,351,6939,0,0,21,0
9/18/21,37,2021,WA,202137WA,623330,0,0,2578,279,7224,0,0,23,0
9/25/21,38,2021,WA,202138WA,643425,0,0,2929,340,7505,0,0,11,0
10/2/21,39,2021,WA,202139WA,663217,0,0,2307,332,7779,0,0,14,0
10/9/21,40,2021,WA,202140WA,680173,0,0,2178,240,8036,0,0,14,0
10/16/21,41,2021,WA,202141WA,696867,0,0,1851,218,8256,0,0,22,0
10/23/21,42,2021,WA,202142WA,710511,0,0,0,0,8451,0,0,0,0
10/30/21,43,2021,WA,202143WA,725435,0,0,0,0,8628,0,0,0,0
12/19/20,51,2020,WI,202051WI,490679,455351,35328,4315,640,4722,4399,323,90,6
12/26/20,52,2020,WI,202052WI,506022,468531,37491,677,45,5029,4683,346,4,0
1/2/21,53,2021,WI,202153WI,523652,484085,39567,1129,51,5256,4870,386,2,1
1/9/21,1,2021,WI,20211WI,548134,505058,43076,3516,470,5567,5155,412,38,2
1/16/21,2,2021,WI,20212WI,566275,520188,46087,2409,472,5905,5450,455,135,7
1/23/21,3,2021,WI,20213WI,580003,531852,48151,2012,331,6184,5685,499,49,7
1/30/21,4,2021,WI,20214WI,590997,541408,49589,1613,120,6430,5893,537,40,7
2/6/21,5,2021,WI,20215WI,600016,549155,50861,1114,180,6611,6052,559,36,4
2/13/21,6,2021,WI,20216WI,606651,554800,51851,866,114,6744,6161,583,10,0
2/20/21,7,2021,WI,20217WI,611789,559172,52617,815,139,6871,6284,587,19,2
2/27/21,8,2021,WI,20218WI,616886,563496,53390,868,179,7014,6412,602,15,2
3/6/21,9,2021,WI,20219WI,621277,566364,54913,614,408,7102,6478,624,8,7
3/13/21,10,2021,WI,202110WI,625045,569364,55681,537,75,7178,6538,640,14,1
3/20/21,11,2021,WI,202111WI,628969,572012,56957,541,139,7240,6576,664,18,4
3/27/21,12,2021,WI,202112WI,633663,575320,58343,718,268,7274,6598,676,3,2
4/3/21,13,2021,WI,202113WI,638590,579293,59297,789,83,7341,6640,701,5,-2
4/10/21,14,2021,WI,202114WI,644901,584739,60162,950,146,7379,6676,703,4,0
4/17/21,15,2021,WI,202115WI,650949,589940,61009,868,141,7422,6711,711,10,2
4/24/21,16,2021,WI,202116WI,656061,594283,61778,651,157,7474,6757,717,22,3
5/1/21,17,2021,WI,202117WI,661209,598822,62387,759,84,7569,6841,728,19,1
5/8/21,18,2021,WI,202118WI,665842,602790,63052,632,107,7652,6904,748,27,7
5/15/21,19,2021,WI,202119WI,669427,605926,63501,622,72,7712,6958,754,5,1
5/22/21,20,2021,WI,202120WI,672266,608285,63981,357,64,7748,6989,759,3,0
5/29/21,21,2021,WI,202121WI,674141,609913,64228,138,12,7830,7053,777,0,0
6/5/21,22,2021,WI,202122WI,675248,610826,64422,98,12,7954,7150,804,0,0
6/12/21,23,2021,WI,202123WI,676141,611595,64546,66,5,8013,7206,807,0,0
6/19/21,24,2021,WI,202124WI,676721,612083,64638,48,13,8046,7235,811,0,0
6/26/21,25,2021,WI,202125WI,677299,612548,64751,47,6,8102,7283,819,3,0
7/3/21,26,2021,WI,202126WI,677908,613035,64873,49,8,8137,7317,820,2,0
7/10/21,27,2021,WI,202127WI,678716,613697,65019,112,14,8182,7356,826,0,0
7/17/21,28,2021,WI,202128WI,679967,614728,65239,141,10,8209,7372,837,0,0
7/24/21,29,2021,WI,202129WI,682397,616792,65605,320,31,8244,7401,843,4,1
7/31/21,30,2021,WI,202130WI,687893,621587,66306,695,56,8291,7440,851,1,0
8/7/21,31,2021,WI,202131WI,696089,628770,67319,844,82,8302,7450,852,2,0
8/14/21,32,2021,WI,202132WI,705680,637086,68594,823,81,8322,7471,851,0,0
8/21/21,33,2021,WI,202133WI,715703,645532,70171,1103,125,8369,7517,852,1,0
8/28/21,34,2021,WI,202134WI,728704,656885,71819,1351,133,8440,7579,861,2,0
9/4/21,35,2021,WI,202135WI,742725,668791,73934,1490,154,8525,7656,869,4,0
9/11/21,36,2021,WI,202136WI,755285,679368,75917,1313,185,8619,7746,873,6,0
9/18/21,37,2021,WI,202137WI,774503,696075,78428,2631,290,8706,7830,876,3,0
9/25/21,38,2021,WI,202138WI,796042,714821,81221,2232,238,8800,7918,882,6,0
10/2/21,39,2021,WI,202139WI,816371,732381,83990,2184,182,8911,8019,892,10,0
10/9/21,40,2021,WI,202140WI,836974,750587,86387,1917,184,9021,8121,900,15,1
10/16/21,41,2021,WI,202141WI,855207,766566,88641,2545,318,9162,8249,913,10,0
10/23/21,42,2021,WI,202142WI,867512,777244,90268,0,0,9259,8342,917,0,0
10/30/21,43,2021,WI,202143WI,882457,790282,92175,0,0,9416,8483,933,0,0
12/19/20,51,2020,WV,202051WV,71215,59025,12190,1464,292,1122,0,0,31,7
12/26/20,52,2020,WV,202052WV,80177,65833,14344,1341,226,1253,0,0,6,3
1/2/21,53,2021,WV,202153WV,89327,72463,16864,1507,294,1373,0,0,12,4
1/9/21,1,2021,WV,20211WV,99778,80408,19370,1880,310,1570,0,0,16,3
1/16/21,2,2021,WV,20212WV,108124,86951,21173,1475,237,1761,0,0,28,4
1/23/21,3,2021,WV,20213WV,114752,92300,22452,1137,195,1872,0,0,16,1
1/30/21,4,2021,WV,20214WV,120340,96548,23792,873,138,2015,0,0,9,-7
2/6/21,5,2021,WV,20215WV,124190,99515,24675,549,154,2119,0,0,19,4
2/13/21,6,2021,WV,20216WV,127282,101966,25316,395,57,2201,0,0,2,0
2/20/21,7,2021,WV,20217WV,129364,103525,25839,309,46,2254,0,0,6,2
2/27/21,8,2021,WV,20218WV,131580,105098,26482,346,75,2297,0,0,6,-1
3/6/21,9,2021,WV,20219WV,133290,106513,26777,326,72,2323,0,0,5,-3
3/13/21,10,2021,WV,202110WV,135149,107786,27363,307,100,2519,0,0,8,1
3/20/21,11,2021,WV,202111WV,137478,109395,28083,386,104,2600,0,0,0,-1
3/27/21,12,2021,WV,202112WV,140316,111343,28973,566,165,2631,0,0,3,0
4/3/21,13,2021,WV,202113WV,143106,113263,29843,453,148,2693,0,0,5,2
4/10/21,14,2021,WV,202114WV,145754,115082,30672,455,131,2742,0,0,5,-1
4/17/21,15,2021,WV,202115WV,148517,117164,31353,446,97,2780,0,0,3,0
4/24/21,16,2021,WV,202116WV,151068,118977,32091,375,111,2817,0,0,4,1
5/1/21,17,2021,WV,202117WV,153498,120691,32807,370,90,2679,0,0,0,-1
5/8/21,18,2021,WV,202118WV,156001,122444,33557,321,84,2726,0,0,7,1
5/15/21,19,2021,WV,202119WV,158230,123975,34255,307,119,2757,0,0,1,0
5/22/21,20,2021,WV,202120WV,159940,125153,34787,205,59,2772,0,0,0,0
5/29/21,21,2021,WV,202121WV,161429,126238,35191,142,50,2792,0,0,0,0
6/5/21,22,2021,WV,202122WV,162334,126863,35471,102,29,2813,0,0,0,0
6/12/21,23,2021,WV,202123WV,163007,127358,35649,68,20,2849,0,0,0,0
6/19/21,24,2021,WV,202124WV,163478,127698,35780,48,10,2863,0,0,0,0
6/26/21,25,2021,WV,202125WV,163858,128010,35848,54,9,2876,0,0,0,0
7/3/21,26,2021,WV,202126WV,164180,128258,35922,31,7,2899,0,0,0,0
7/10/21,27,2021,WV,202127WV,164517,128507,36010,52,19,2908,0,0,0,0
7/17/21,28,2021,WV,202128WV,165013,128927,36086,80,29,2919,0,0,0,0
7/24/21,29,2021,WV,202129WV,165836,129507,36329,134,44,2936,0,0,0,0
7/31/21,30,2021,WV,202130WV,167237,130453,36784,221,67,2947,0,0,1,0
8/7/21,31,2021,WV,202131WV,169507,132063,37444,345,96,2967,0,0,2,0
8/14/21,32,2021,WV,202132WV,172910,134587,38323,633,154,2982,0,0,2,0
8/21/21,33,2021,WV,202133WV,178361,138414,39947,828,259,3010,0,0,2,0
8/28/21,34,2021,WV,202134WV,186293,144070,42223,1611,443,3064,0,0,10,4
9/4/21,35,2021,WV,202135WV,196484,151594,44890,1979,396,3124,0,0,7,1
9/11/21,36,2021,WV,202136WV,208045,160099,47946,2262,480,3207,0,0,0,-1
9/18/21,37,2021,WV,202137WV,221513,170640,50873,2074,385,3370,0,0,0,1
9/25/21,38,2021,WV,202138WV,233426,180172,53254,1758,273,3523,0,0,0,0
10/2/21,39,2021,WV,202139WV,243671,188384,55287,1567,285,3722,0,0,0,0
10/9/21,40,2021,WV,202140WV,252067,195315,56752,1267,181,3935,0,0,0,-2
10/16/21,41,2021,WV,202141WV,259585,201173,58412,1172,248,4108,0,0,0,0
10/23/21,42,2021,WV,202142WV,265879,206173,59706,873,172,4263,0,0,0,0
10/30/21,43,2021,WV,202143WV,271871,210940,60931,887,203,4426,0,0,0,0
12/19/20,51,2020,WY,202051WY,41488,35818,5670,129,71,351,351,0,0,0
12/26/20,52,2020,WY,202052WY,43146,37129,6017,482,53,373,373,0,0,0
1/2/21,53,2021,WY,202153WY,44573,38163,6410,164,11,438,438,0,0,0
1/9/21,1,2021,WY,20211WY,46719,39925,6794,72,29,489,489,0,0,0
1/16/21,2,2021,WY,20212WY,49068,41917,7151,159,15,522,522,0,0,0
1/23/21,3,2021,WY,20213WY,50583,43151,7432,0,0,571,571,0,0,0
1/30/21,4,2021,WY,20214WY,51704,44122,7582,14,8,596,596,0,0,0
2/6/21,5,2021,WY,20215WY,52618,44933,7685,42,20,624,624,0,0,0
2/13/21,6,2021,WY,20216WY,53086,45211,7875,0,0,647,647,0,0,0
2/20/21,7,2021,WY,20217WY,53683,45583,8100,0,0,662,662,0,0,0
2/27/21,8,2021,WY,20218WY,54350,46044,8306,0,0,671,671,0,0,0
3/6/21,9,2021,WY,20219WY,54764,46397,8367,0,0,682,682,0,0,0
3/13/21,10,2021,WY,202110WY,55163,46714,8449,0,0,691,691,0,0,0
3/20/21,11,2021,WY,202111WY,55581,47069,8512,0,0,693,693,0,0,0
3/27/21,12,2021,WY,202112WY,56046,47438,8608,0,0,695,695,0,0,0
4/3/21,13,2021,WY,202113WY,56447,47786,8661,0,0,700,700,0,0,0
4/10/21,14,2021,WY,202114WY,56873,48133,8740,0,0,701,701,0,0,0
4/17/21,15,2021,WY,202115WY,57304,48484,8820,37,0,703,703,0,0,0
4/24/21,16,2021,WY,202116WY,57737,48802,8935,41,0,705,705,0,0,0
5/1/21,17,2021,WY,202117WY,58191,49142,9049,49,8,707,707,0,0,0
5/8/21,18,2021,WY,202118WY,58670,49515,9155,47,9,710,710,0,0,0
5/15/21,19,2021,WY,202119WY,59126,49871,9255,47,8,712,712,0,0,0
5/22/21,20,2021,WY,202120WY,59705,50355,9350,45,9,713,713,0,0,0
5/29/21,21,2021,WY,202121WY,60198,50732,9466,54,19,719,719,0,0,0
6/5/21,22,2021,WY,202122WY,60675,51084,9591,47,6,720,720,0,0,0
6/12/21,23,2021,WY,202123WY,61154,51465,9689,40,3,725,725,0,0,0
6/19/21,24,2021,WY,202124WY,61536,51768,9768,46,6,734,734,0,0,0
6/26/21,25,2021,WY,202125WY,62000,52123,9877,49,22,740,740,0,0,0
7/3/21,26,2021,WY,202126WY,62494,52465,10029,49,18,747,747,0,0,0
7/10/21,27,2021,WY,202127WY,63023,52830,10193,57,10,751,751,0,0,0
7/17/21,28,2021,WY,202128WY,63584,53272,10312,61,16,760,760,0,0,0
7/24/21,29,2021,WY,202129WY,64317,53821,10496,66,17,766,766,0,0,0
7/31/21,30,2021,WY,202130WY,65239,54484,10755,112,23,776,776,0,0,0
8/7/21,31,2021,WY,202131WY,66644,55508,11136,191,43,786,786,0,0,0
8/14/21,32,2021,WY,202132WY,68495,56905,11590,223,45,793,793,0,0,0
8/21/21,33,2021,WY,202133WY,70967,58760,12207,296,55,809,809,0,0,0
8/28/21,34,2021,WY,202134WY,73896,61031,12865,429,82,835,835,0,0,0
9/4/21,35,2021,WY,202135WY,77527,63791,13736,321,69,858,858,0,0,0
9/11/21,36,2021,WY,202136WY,81036,66286,14750,393,51,879,879,0,0,0
9/18/21,37,2021,WY,202137WY,84471,68790,15681,513,62,918,918,0,0,0
9/25/21,38,2021,WY,202138WY,88221,71708,16513,355,71,955,955,0,0,0
10/2/21,39,2021,WY,202139WY,91439,74131,17308,270,61,996,996,0,0,0
10/9/21,40,2021,WY,202140WY,94580,76364,18216,277,57,1041,1041,0,0,0
10/16/21,41,2021,WY,202141WY,97479,78454,19025,342,67,1080,1080,0,0,0
10/23/21,42,2021,WY,202142WY,100174,80401,19773,0,0,1149,1149,0,0,0
10/30/21,43,2021,WY,202143WY,102926,82388,20538,0,0,1174,1174,0,0,0
