Date,MMWR_week,year,Location,Concat,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Admin_Per_100K,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Additional_Doses,Additional_Doses_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf
5/29/21,21,2021,AL,202121AL,4578590,276800,2063580,2238210,0,93380,109356,120019,538761,3020540,3020243,2992060,1149910,98656,1457823,1464061,0,61604,72136,78431,135309,3106945,1765515,36,1765219,42.2,1745215,45.7,645837,76,1431669,29.2,1431651,34.2,1422863,37.3,554403,65.2,100740,652982,677860,87,100736,652974,677854,87,100694,652801,669281,87,28553,294526,231270,54,,0,0,0,0,0,0,0,0,0,0,0
6/5/21,22,2021,AL,202122AL,4637330,281100,2096960,2259270,0,94578,110759,121559,545673,3032931,3032631,3004254,1151738,99732,1464634,1468565,0,61856,72432,78751,135525,3121171,1772245,36.1,1771944,42.3,1751707,45.9,646665,76.1,1440289,29.4,1440271,34.4,1431428,37.5,555819,65.4,101940,657386,680870,93,101936,657378,680864,93,101895,657203,672237,93,28699,295425,231637,58,,0,0,0,0,0,0,0,0,0,0,0
6/12/21,23,2021,AL,202123AL,4678220,281100,2117960,2279160,0,95412,111735,122631,550484,3105159,3104855,3066101,1162325,104087,1496092,1504980,0,63329,74157,80372,136770,3195058,1805486,36.8,1805180,43.1,1778623,46.6,650709,76.6,1485108,30.3,1485082,35.5,1471991,38.6,563202,66.3,106367,677862,700782,97,106363,677854,700768,97,106319,677651,687924,97,29410,299896,233836,60,,0,0,0,0,0,0,0,0,0,0,0
6/19/21,24,2021,AL,202124AL,4758560,281300,2163000,2314260,0,97050,113654,124737,559938,3275273,3274964,3211124,1183766,108703,1535811,1630759,0,66799,78220,84174,139293,3367931,1909005,38.9,1908694,45.6,1867203,48.9,663679,78.1,1558881,31.8,1558849,37.2,1535375,40.2,572737,67.4,111135,701799,745837,110,111129,701790,745820,110,111082,701567,722616,110,30095,304200,238371,71,,0,0,0,0,0,0,0,0,0,0,0
6/26/21,25,2021,AL,202125AL,4801760,281300,2189820,2330640,0,97931,114686,125869,565021,3317156,3316843,3246739,1189226,110365,1551327,1655460,4,67653,79220,85107,139936,3411317,1933773,39.4,1933456,46.2,1887825,49.5,666682,78.4,1578780,32.2,1578747,37.7,1553006,40.7,575654,67.7,112866,711267,754528,119,112860,711258,754510,119,112812,711028,729047,119,30370,305895,239311,78,,0,0,0,0,0,0,0,0,0,0,0
7/3/21,26,2021,AL,202126AL,4845190,281300,2227400,2336490,0,98817,115723,127008,570132,3381996,3381683,3303891,1199030,112875,1568949,1700168,4,68975,80769,86605,141089,3478940,1969834,40.2,1969515,47,1919743,50.3,671932,79.1,1612803,32.9,1612768,38.5,1583277,41.5,581018,68.4,115521,719475,777682,125,115515,719466,777662,125,115464,719233,748455,125,30832,307220,242887,79,,0,0,0,0,0,0,0,0,0,0,0
7/10/21,27,2021,AL,202127AL,4884130,281300,2239340,2363490,0,99611,116653,128028,574714,3414916,3414598,3331471,1202876,114561,1581214,1719137,4,69647,81555,87328,141542,3513398,1988956,40.6,1988633,47.5,1936157,50.8,674100,79.3,1629745,33.2,1629709,38.9,1597475,41.9,583150,68.6,117249,724942,787423,131,117243,724932,787403,131,117191,724695,755458,131,31108,308210,243750,82,,0,0,0,0,0,0,0,0,0,0,0
7/17/21,28,2021,AL,202128AL,4912720,281300,2262980,2368440,0,100194,117336,128778,578078,3455278,3454956,3365544,1208003,116443,1596546,1742285,4,70470,82519,88222,142145,3555089,2013853,41.1,2013528,48.1,1957017,51.3,677049,79.7,1648172,33.6,1648134,39.4,1613531,42.3,585767,68.9,119161,731822,797048,141,119155,731811,797027,141,119100,731565,762725,141,31409,309530,244739,89,,0,0,0,0,0,0,0,0,0,0,0
7/24/21,29,2021,AL,202129AL,5001210,281300,2299720,2420190,0,101999,119450,131097,588490,3504304,3503982,3406165,1213466,118198,1614397,1771705,4,71470,83690,89286,142788,3605926,2048890,41.8,2048565,48.9,1986065,52.1,680785,80.1,1665751,34,1665713,39.8,1628560,42.7,588094,69.2,120980,737799,806795,177,120974,737788,806774,177,120918,737532,769933,177,31705,310641,245636,112,,0,0,0,0,0,0,0,0,0,0,0
7/31/21,30,2021,AL,202130AL,5159890,281300,2372900,2505690,0,105235,123240,135257,607162,3587175,3586851,3476363,1221717,120680,1645371,1821120,4,73160,85669,91126,143759,3689612,2117044,43.2,2116717,50.6,2043922,53.6,687265,80.9,1683584,34.3,1683546,40.2,1644010,43.1,590424,69.5,123510,743878,815977,219,123504,743867,815956,219,123447,743604,776740,219,32042,311825,246419,138,,0,0,0,0,0,0,0,0,0,0,0
8/7/21,31,2021,AL,202131AL,5330000,281300,2439960,2608740,0,108705,127302,139716,627179,3699467,3699131,3569730,1231961,124139,1685027,1890297,4,75450,88351,93574,144964,3801294,2207345,45,2207008,52.7,2119604,55.6,695225,81.8,1707895,34.8,1707856,40.8,1664170,43.6,593190,69.8,126863,750705,830076,251,126857,750693,830055,251,126798,750427,786694,251,32493,312997,247543,157,,0,0,0,0,0,0,0,0,0,0,0
8/14/21,32,2021,AL,202132AL,5554810,281300,2526620,2746890,0,113290,132672,145609,653632,3769434,3769089,3628694,1238493,126169,1710812,1932449,4,76877,90021,95120,145733,3871420,2260327,46.1,2259981,54,2164992,56.8,700050,82.4,1726776,35.2,1726737,41.2,1679713,44,595305,70,128897,756062,841545,272,128891,756050,841524,272,128829,755778,794834,272,32774,313898,248466,167,,0,0,0,0,0,0,0,0,0,0,0
8/21/21,33,2021,AL,202133AL,5863360,281300,2654180,2927880,0,119583,140041,153697,689939,3906516,3906161,3744830,1254283,128789,1758520,2019203,4,79673,93295,98164,147591,4007076,2340782,47.7,2340426,55.9,2234425,58.6,707387,83.2,1777585,36.3,1777546,42.5,1720917,45.1,600617,70.7,131791,768089,877404,301,131785,768077,877383,301,131720,767795,821102,300,33207,316120,251104,186,,0,0,0,0,0,0,0,0,0,0,0
8/28/21,34,2021,AL,202134AL,6085890,281300,2735860,3068730,0,124121,145356,159530,716124,4072870,4072489,3891324,1288122,132650,1827792,2112424,4,83066,97268,102004,151573,4171111,2415007,49.3,2414633,57.7,2299455,60.3,717149,84.4,1850031,37.7,1849985,44.2,1783185,46.7,613630,72.2,135218,796977,917519,317,135210,796965,917493,317,135141,796624,851104,316,33834,324292,255308,196,0,0,0,0,0,0,0,0,0,0,0,0
9/4/21,35,2021,AL,202135AL,6294440,281300,2828580,3184560,0,128375,150337,164997,740664,4209610,4209214,4011317,1306706,134599,1879034,2195971,6,85855,100533,105149,153760,4306231,2474109,50.5,2473726,59.1,2351484,61.6,723197,85.1,1915710,39.1,1915654,45.8,1839462,48.2,620466,73,137022,822368,955985,335,137013,822356,955950,335,136942,821989,880197,334,34098,328043,258115,210,0,0,0,0,0,0,0,0,0,0,0,0
9/11/21,36,2021,AL,202136AL,6427570,281300,2880980,3265290,0,131090,153517,168487,756330,4292244,4291846,4083609,1317436,135424,1910041,2246771,8,87540,102507,107044,155022,4388388,2506484,51.1,2506100,59.9,2379830,62.4,726420,85.5,1959493,40,1959436,46.8,1877114,49.2,624820,73.5,137836,840243,981068,346,137827,840231,981032,346,137756,839848,899165,345,34203,330486,259912,219,0,0,0,0,0,0,0,0,0,0,0,0
9/18/21,37,2021,AL,202137AL,6545280,293300,2934940,3317040,0,133490,156328,171572,770181,4386893,4386495,4167280,1327834,136264,1946157,2304451,21,89470,104768,109238,156246,4474865,2537329,51.7,2536946,60.6,2406646,63.1,728355,85.7,2013023,41.1,2012967,48.1,1923827,50.4,629398,74.1,138458,862826,1011374,365,138451,862815,1011336,365,138380,862421,922662,364,34204,333222,261737,235,0,0,0,0,0,0,0,0,0,0,0,0
9/25/21,38,2021,AL,202138AL,6639550,300800,2985440,3353310,0,135413,158580,174044,781273,4471337,4470929,4243511,1341608,137668,1982728,2350886,55,91193,106784,111236,157867,4558998,2565735,52.3,2565345,61.3,2432128,63.8,731493,86.1,2060935,42,2060876,49.2,1966544,51.5,634296,74.6,139812,885134,1035606,383,139805,885123,1035565,383,139733,884716,941713,382,34322,336196,263528,250,0,,,,,0,,,,,,
10/2/21,39,2021,AL,202139AL,6738280,305400,3016300,3416580,0,137427,160938,176632,792891,4544355,4543938,4310454,1361425,138353,2004454,2401483,65,92682,108528,112991,160198,4631560,2586950,52.8,2586556,61.8,2451317,64.3,735037,86.5,2094920,42.7,2094856,50,1996591,52.3,637770,75,140500,898151,1055870,399,140493,898140,1055824,399,140421,897730,958042,398,34383,337915,265213,259,0,0,0,0,0,0,0,0,0,0,0,0
10/9/21,40,2021,AL,202140AL,6858210,310400,3053020,3494790,0,139873,163802,179775,807003,4630089,4629652,4390697,1391124,139245,2023372,2467405,67,94430,110575,115094,163693,4717522,2609534,53.2,2609133,62.3,2472026,64.8,739638,87,2128926,43.4,2128849,50.8,2027036,53.1,641818,75.5,141378,908853,1078284,411,141369,908842,1078227,411,141296,908430,976900,410,34456,339452,267644,266,0,0,0,0,0,0,0,0,0,0,0,0
10/16/21,41,2021,AL,202141AL,6945360,314000,3094720,3536640,0,141650,165884,182060,817258,4688180,4687735,4445452,1410530,140046,2038554,2509455,125,95615,111962,116529,165977,4775771,2625208,53.5,2624803,62.7,2486495,65.2,742470,87.4,2150508,43.9,2150427,51.4,2046523,53.6,644438,75.8,142132,917201,1090748,427,142123,917190,1090687,427,142050,916773,987274,426,34518,340626,269014,280,0,0,0,0,0,0,0,0,0,0,0,0
10/23/21,42,2021,AL,202142AL,7062480,317500,3139940,3605040,0,144039,168681,185130,831039,4759947,4759497,4513987,1435776,141226,2057399,2561171,151,97079,113676,118326,168947,4852476,2648588,54,2648182,63.2,2508443,65.8,746465,87.8,2174923,44.4,2174838,51.9,2068877,54.2,647865,76.2,143400,926095,1104989,439,143391,926084,1104924,439,143317,925661,999461,438,34800,342771,271794,289,147525,6.8,147193,7.1,124331,19.2,93543,14.4,31485,115604,428,8
10/30/21,43,2021,AL,202143AL,7264740,336000,3238380,3690360,0,148164,173512,190432,854839,4866607,4866138,4618450,1492514,143584,2119398,2603467,158,99254,116223,121064,175624,4958601,2672040,54.5,2671622,63.8,2530970,66.3,754026,88.7,2194074,44.7,2193986,52.4,2086801,54.7,652729,76.8,144776,934357,1114485,456,144767,934346,1114417,456,144693,933917,1007736,455,34761,345344,272322,302,211878,9.7,211518,10.1,181289,14.5,137514,21.1,73481,137006,1383,8
12/19/20,51,2020,AR,202051AR,25350,0,0,0,0,840,0,0,0,7817,0,0,0,0,97,7720,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
12/26/20,52,2020,AR,202052AR,88775,0,0,0,0,2942,0,0,0,24871,0,0,0,0,729,24142,0,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1/2/21,53,2021,AR,202153AR,144225,0,0,0,0,4779,0,0,0,39215,0,0,0,0,8288,30926,1,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1/9/21,1,2021,AR,20211AR,225975,0,0,0,0,7488,0,0,0,40879,0,0,0,0,9623,31255,1,1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1/16/21,2,2021,AR,20212AR,297600,0,0,0,0,9861,0,0,0,133111,0,0,0,0,40759,92341,11,4411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1/23/21,3,2021,AR,20213AR,368650,0,0,0,0,12216,0,0,0,201676,0,0,0,0,65554,136109,13,6683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
1/30/21,4,2021,AR,20214AR,453700,0,0,0,0,15034,0,0,0,288651,0,0,0,0,107876,180757,18,9565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
2/6/21,5,2021,AR,20215AR,540050,0,0,0,0,17895,0,0,0,374674,0,0,0,0,151261,223391,22,12415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
2/13/21,6,2021,AR,20216AR,630700,0,0,0,0,20899,0,27213,0,457386,0,447496,0,0,190159,267197,30,15156,0,19308,0,457299,330227,10.9,0,0,321111,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
2/20/21,7,2021,AR,20217AR,691525,0,0,0,0,22915,0,29837,0,520904,0,520721,0,0,231706,289167,31,17261,0,22468,0,521553,365271,12.1,0,0,365112,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
2/27/21,8,2021,AR,20218AR,892660,0,0,0,0,29580,0,38516,0,622665,0,622462,0,0,295541,327073,51,20633,0,26857,0,624053,405877,13.4,0,0,405705,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
3/6/21,9,2021,AR,20219AR,1088150,31300,559600,497250,0,36058,0,46951,207709,744139,0,743900,385701,18,371440,372587,94,24658,0,32097,73624,746488,477127,15.8,0,0,476916,20.6,261158,49.9,265246,8.8,0,0,265204,11.4,126069,24.1,20,123070,142138,18,0,0,0,0,20,123068,142098,18,17,69669,56369,14,,0,0,0,0,0,0,0,0,0,0,0
3/13/21,10,2021,AR,202110AR,1251620,33000,638300,580320,0,41475,0,54004,238913,882630,0,881768,445632,7045,446502,428930,153,29247,0,38046,85063,886527,579022,19.2,0,0,578264,25,299360,57.1,309784,10.3,0,0,309655,13.4,150360,28.7,7128,151625,150998,33,0,0,0,0,7126,151607,150889,33,2495,88063,59777,25,,0,0,0,0,0,0,0,0,0,0,0
3/20/21,11,2021,AR,202111AR,1466950,37500,745000,684450,0,48610,0,63295,280015,974973,0,973631,472971,15195,488603,470970,205,32307,0,42009,90282,979752,653550,21.7,0,0,652311,28.1,314599,60.1,335958,11.1,0,0,335807,14.5,163222,31.2,15005,161501,159410,42,0,0,0,0,14990,161482,159293,42,3279,94333,65576,34,,0,0,0,0,0,0,0,0,0,0,0
3/27/21,12,2021,AR,202112AR,1662850,59000,802400,801450,0,55101,0,71747,317409,1114449,0,1112195,522523,23107,544655,546446,241,36929,0,47988,99741,1120369,747412,24.8,0,0,745264,32.2,330342,63.1,388657,12.9,0,0,388458,16.8,197723,37.7,22429,181869,184310,49,0,0,0,0,22404,181845,184160,49,4170,109333,84182,38,,0,0,0,0,0,0,0,0,0,0,0
4/3/21,13,2021,AR,202113AR,1908100,73600,910200,924300,0,63228,0,82329,364223,1305535,0,1241660,571354,34413,632579,638255,288,43261,0,53574,109062,1311797,855314,28.3,0,0,818875,35.3,345743,66,481056,15.9,0,0,451244,19.5,231759,44.2,33389,223933,223674,60,0,0,0,0,29247,212357,209580,60,5083,130855,95774,47,,0,0,0,0,0,0,0,0,0,0,0
4/10/21,14,2021,AR,202114AR,2138430,153700,956300,1028430,0,70860,0,92267,408189,1440169,0,1432709,620618,44476,684106,711257,330,47722,0,61817,118465,1447155,929582,30.8,0,0,922795,39.8,363080,69.3,551699,18.3,0,0,550718,23.8,265446,50.7,43441,250431,257753,74,0,0,0,0,43231,250382,257032,73,7125,151809,106459,53,,0,0,0,0,0,0,0,0,0,0,0
4/17/21,15,2021,AR,202115AR,2370830,157900,1044100,1168830,0,78561,0,102295,452550,1585770,0,1575064,649019,53672,746049,785671,378,52547,0,67960,123886,1593274,999727,33.1,0,0,990315,42.7,373766,71.3,636000,21.1,0,0,634337,27.4,284301,54.3,52466,287216,296230,88,0,0,0,0,52217,287143,294891,86,8512,163276,112451,62,,0,0,0,0,0,0,0,0,0,0,0
4/24/21,16,2021,AR,202116AR,2586420,157900,1146200,1282320,0,85705,0,111597,493703,1707412,0,1692707,669351,54510,803494,848977,431,56578,0,73036,127768,1715524,1046195,34.7,0,0,1033909,44.6,380100,72.6,711646,23.6,0,0,708862,30.6,298129,56.9,53202,323530,334809,105,0,0,0,0,52953,323387,332419,103,8618,171468,117971,72,,0,0,0,0,0,0,0,0,0,0,0
5/1/21,17,2021,AR,202117AR,2644650,160200,1168200,1316250,0,87635,0,114109,504818,1803795,0,1785108,683131,55058,848433,899852,452,59772,0,77022,130398,1811890,1077072,35.7,0,0,1063336,45.9,384132,73.3,777244,25.8,0,0,771931,33.3,307810,58.8,53732,353031,370371,110,0,0,0,0,53478,352805,365540,108,8710,177109,121916,75,,0,0,0,0,0,0,0,0,0,0,0
5/8/21,18,2021,AR,202118AR,2677170,162700,1186520,1327950,0,88713,0,115512,511025,1885668,0,1863212,696082,57106,889968,938110,484,62485,0,80392,132870,1893695,1102155,36.5,0,0,1087025,46.9,387683,74,831032,27.5,0,0,823361,35.5,315479,60.2,55807,379229,395883,113,0,0,0,0,55541,378843,388866,111,9040,181988,124372,79,,0,0,0,0,0,0,0,0,0,0,0
5/15/21,19,2021,AR,202119AR,2720090,174000,1206440,1339650,0,90135,106368,117364,519218,1954605,1953230,1928338,706507,61202,925508,967396,499,64769,76380,83202,134860,1962357,1129189,37.4,1127866,44.1,1111997,48,391508,74.7,876239,29,876093,34.3,866814,37.4,322543,61.6,59802,403138,413179,120,59695,403134,413144,120,59515,402634,404547,118,9693,186534,126233,83,,0,0,0,0,0,0,0,0,0,0,0
5/22/21,20,2021,AR,202120AR,2741670,175500,1217160,1349010,0,90850,107212,118295,523337,2015842,2013932,1979558,714631,63700,952772,998857,513,66798,78754,85412,136411,2023372,1161133,38.5,1159283,45.3,1135322,49,394720,75.3,907318,30.1,907172,35.5,896498,38.7,327618,62.5,62221,419570,425401,126,62114,419566,425366,126,61917,418979,415479,123,10039,189761,127732,86,,0,0,0,0,0,0,0,0,0,0,0
5/29/21,21,2021,AR,202121AR,2770540,177200,1236140,1357200,0,91806,108341,119541,528848,2069135,2066892,2026404,721187,67699,976539,1024360,537,68564,80825,87434,137662,2076348,1188623,39.4,1186447,46.4,1157420,49.9,397507,75.9,936319,31,936169,36.6,924414,39.9,331742,63.3,66143,433792,436246,138,66036,433788,436207,138,65811,433131,425341,131,10567,192101,128984,90,,0,0,0,0,0,0,0,0,0,0,0
6/5/21,22,2021,AR,202122AR,2793160,178800,1250140,1364220,0,92556,109225,120517,533166,2103704,2101115,2055570,725717,69893,991747,1041499,565,69710,82163,88692,138527,2110598,1206409,40,1203951,47.1,1171354,50.5,399328,76.2,954080,31.6,953867,37.3,940624,40.6,334476,63.8,68180,442422,443341,137,68072,442418,443240,137,67837,441699,430958,130,10892,193725,129773,86,,0,0,0,0,0,0,0,0,0,0,0
6/12/21,23,2021,AR,202123AR,2803530,178800,1254660,1370070,0,92900,109631,120964,535145,2137109,2133921,2079916,729456,71790,1003328,1061412,579,70817,83446,89742,139241,2143805,1221583,40.5,1218863,47.7,1183002,51,400872,76.5,973662,32.3,973117,38.1,954683,41.2,336796,64.3,70021,448858,454639,144,69910,448854,454209,144,69656,448087,436804,136,11135,195151,130422,88,,0,0,0,0,0,0,0,0,0,0,0
6/19/21,24,2021,AR,202124AR,2817700,178900,1262880,1375920,0,93369,110185,121576,537850,2180298,2176430,2113440,734362,73878,1019665,1086165,590,72248,85108,91189,140177,2187270,1239190,41.1,1236180,48.3,1196931,51.6,402698,76.9,1001273,33.2,1000345,39.1,976286,42.1,340098,64.9,72097,459092,469932,152,71987,459088,469118,152,71706,458251,446186,143,11381,196857,131767,93,,0,0,0,0,0,0,0,0,0,0,0
6/26/21,25,2021,AR,202125AR,2836810,178900,1276140,1381770,0,94002,110932,122400,541498,2211512,2207139,2138028,737895,75554,1032536,1102806,616,73282,86309,92250,140851,2218257,1253921,41.6,1250638,48.9,1208808,52.2,404219,77.2,1018876,33.8,1017722,39.8,990125,42.7,342184,65.3,73743,466414,478561,158,73633,466410,477522,157,73335,465496,451147,147,11603,198183,132305,93,,0,0,0,0,0,0,0,0,0,0,0
7/3/21,26,2021,AR,202126AR,2852450,178900,1291780,1381770,0,94521,111544,123075,544483,2252454,2247584,2171763,742403,77934,1046560,1127330,630,74639,87891,93705,141712,2259119,1275988,42.3,1272440,49.8,1227295,53,406584,77.6,1039459,34.4,1038080,40.6,1007061,43.5,344406,65.7,76107,473485,489706,161,75995,473481,488444,160,75667,472520,458724,150,11858,199301,133154,93,,0,0,0,0,0,0,0,0,0,0,0
7/10/21,27,2021,AR,202127AR,2877040,178900,1298820,1399320,0,95336,112505,124136,549177,2280113,2275187,2194746,745966,79309,1058230,1141941,633,75555,88970,94697,142392,2286611,1292845,42.8,1289265,50.4,1241514,53.6,408705,78,1051172,34.8,1049770,41.1,1016742,43.9,345983,66,77488,477905,495615,164,77376,477899,494332,163,77041,476936,462613,152,12086,200210,133594,93,,0,0,0,0,0,0,0,0,0,0,0
7/17/21,28,2021,AR,202128AR,2899360,178900,1315740,1404720,0,96075,113378,125099,553438,2321236,2316260,2229014,750466,81280,1073576,1165742,638,76918,90576,96176,143251,2327423,1321430,43.8,1317818,51.5,1265636,54.6,411612,78.6,1065108,35.3,1063687,41.6,1028314,44.4,347736,66.4,79443,482726,502772,167,79330,482720,501471,166,78990,481747,467422,155,12367,201113,134162,94,,0,0,0,0,0,0,0,0,0,0,0
7/24/21,29,2021,AR,202129AR,2954970,178900,1347500,1428570,0,97918,115553,127499,564053,2378420,2373412,2276219,757139,83185,1094811,1199769,655,78813,92811,98212,144525,2384005,1362806,45.2,1359171,53.1,1299530,56.1,416129,79.4,1082224,35.9,1080793,42.3,1042961,45,349987,66.8,81337,487917,512792,178,81224,487911,511481,177,80883,486933,474980,165,12622,202202,135064,99,,0,0,0,0,0,0,0,0,0,0,0
7/31/21,30,2021,AR,202130AR,3046510,178900,1397640,1469970,0,100951,119132,131448,581526,2442426,2437406,2328756,763250,85526,1119551,1236686,663,80934,95314,100479,145691,2447680,1412910,46.8,1409264,55.1,1340497,57.8,420436,80.3,1097775,36.4,1096343,42.9,1056214,45.6,351963,67.2,83668,493349,520575,183,83554,493343,519264,182,83209,492362,480473,170,12908,203281,135672,102,,0,0,0,0,0,0,0,0,0,0,0
8/7/21,31,2021,AR,202131AR,3198590,178900,1465120,1554570,0,105991,125079,138010,610555,2533503,2528426,2405786,776958,88400,1145445,1298961,697,83952,98873,103803,148308,2538212,1474010,48.8,1470324,57.5,1391484,60,428319,81.8,1129503,37.4,1128053,44.1,1084110,46.8,357893,68.3,86462,499912,542932,197,86346,499905,541606,196,85984,498917,499025,184,13177,204415,140191,110,,0,0,0,0,0,0,0,0,0,0,0
8/14/21,32,2021,AR,202132AR,3348790,178900,1525320,1644570,0,110968,130953,144491,639226,2609173,2604062,2465287,783261,90437,1170482,1347365,889,86459,101831,106370,149511,2613239,1521476,50.4,1517765,59.4,1429151,61.7,431967,82.5,1158486,38.4,1157027,45.2,1106819,47.8,360574,68.8,88432,508610,561194,250,88316,508603,559859,249,87954,507610,511020,235,13385,205794,141255,140,,0,0,0,0,0,0,0,0,0,0,0
8/21/21,33,2021,AR,202133AR,3555840,178900,1601060,1775880,0,117829,139049,153424,678748,2685663,2680514,2527844,791606,91820,1196163,1396399,1281,88994,104820,109069,151104,2689033,1560800,51.7,1557062,60.9,1461575,63.1,435359,83.1,1193299,39.5,1191829,46.6,1134732,49,363942,69.5,90105,519903,582949,342,89989,519896,581603,341,89609,518901,525895,327,13585,207470,142692,195,,0,0,0,0,0,0,0,0,0,0,0
8/28/21,34,2021,AR,202134AR,3717270,178900,1645580,1892790,0,123178,145362,160390,709562,2770908,2765742,2598776,802255,93450,1225251,1450444,1763,91819,108153,112130,153137,2773433,1595968,52.9,1592216,62.3,1490956,64.3,438524,83.7,1238557,41,1237085,48.4,1171609,50.6,368333,70.3,91690,536011,610390,466,91574,536004,609042,465,91193,534999,544967,450,13751,209756,144554,272,0,0,0,0,0,0,0,0,0,0,0,0
9/4/21,35,2021,AR,202135AR,3785620,178900,1682340,1924380,0,125443,148035,163339,722609,2846451,2841260,2661521,811018,94722,1250413,1499138,2178,94322,111106,114837,154809,2848313,1624010,53.8,1620239,63.4,1514827,65.4,440960,84.2,1281817,42.5,1280337,50.1,1206330,52,372121,71,92927,551733,636592,565,92810,551726,635237,564,92429,550714,562639,548,13881,211733,146186,321,0,0,0,0,0,0,0,0,0,0,0,0
9/11/21,36,2021,AR,202136AR,3869370,178900,1711100,1979370,0,128218,151310,166952,738596,2899259,2894054,2706119,817972,95570,1269725,1531429,2535,96072,113171,116761,156137,2900392,1642503,54.4,1638720,64.1,1530700,66,442763,84.5,1313016,43.5,1311534,51.3,1232030,53.2,375533,71.7,93754,564453,654163,646,93637,564446,652806,645,93247,563413,574744,626,13970,213839,147352,372,0,0,0,0,0,0,0,0,0,0,0,0
9/18/21,37,2021,AR,202137AR,3956700,183800,1753840,2019060,0,131112,154725,170720,755265,2946305,2941087,2747047,823625,96491,1286920,1560185,2709,97631,115010,118527,157216,2946932,1659290,55,1655496,64.7,1545337,66.7,444244,84.8,1340827,44.4,1339343,52.4,1255934,54.2,378115,72.2,94654,575538,669950,685,94537,575531,668592,683,94145,574492,586633,664,14036,215274,148408,397,0,0,0,0,0,0,0,0,0,0,0,0
