Date,MMWR_week,Year,Location,Concat,Distributed,Administered,Recip_Administered,Administered_Dose1,Series_Complete,Additional_Doses
6/19/21,24,2021,RI,202124RI,1496785,1244088,1232763,673280,602427,0
6/26/21,25,2021,RI,202125RI,1509315,1264054,1252407,680492,615250,0
7/3/21,26,2021,RI,202126RI,1515025,1282001,1270534,686889,627261,0
7/10/21,27,2021,RI,202127RI,1528665,1293080,1281558,691950,633445,0
7/17/21,28,2021,RI,202128RI,1534155,1305234,1293442,697578,639822,0
7/24/21,29,2021,RI,202129RI,1551765,1317086,1305045,703706,645438,0
7/31/21,30,2021,RI,202130RI,1565265,1329473,1321116,713873,651498,0
8/7/21,31,2021,RI,202131RI,1573885,1342273,1336479,723610,657237,0
8/14/21,32,2021,RI,202132RI,1590895,1355650,1352499,733491,663552,0
8/21/21,33,2021,RI,202133RI,1612785,1370483,1375204,745043,674257,0
8/28/21,34,2021,RI,202134RI,1631985,1387179,1395332,754639,682956,0
9/4/21,35,2021,RI,202135RI,1648185,1404114,1416094,765296,691541,0
9/11/21,36,2021,RI,202136RI,1665025,1418514,1433439,773784,699077,0
9/18/21,37,2021,RI,202137RI,1689735,1433284,1453558,783803,708220,0
9/25/21,38,2021,RI,202138RI,1698635,1448693,1473874,792604,718295,0
10/2/21,39,2021,RI,202139RI,1704825,1465732,1493260,798988,724952,0
10/9/21,40,2021,RI,202140RI,1739855,1492536,1524164,807568,733694,0
10/16/21,41,2021,RI,202141RI,1758975,1509562,1544414,813128,739331,0
10/23/21,42,2021,RI,202142RI,1794565,1530159,1567966,819423,745471,0
10/30/21,43,2021,RI,202143RI,1851895,1564114,1605845,827389,750690,0
12/19/20,51,2020,SC,202051SC,42900,14446,0,0,0,0
12/26/20,52,2020,SC,202052SC,106825,34502,0,0,0,0
1/2/21,53,2021,SC,202153SC,156125,52607,0,0,0,0
1/9/21,1,2021,SC,20211SC,255450,162810,0,0,0,0
1/16/21,2,2021,SC,20212SC,349150,165795,0,0,0,0
1/23/21,3,2021,SC,20213SC,453250,249155,0,0,0,0
1/30/21,4,2021,SC,20214SC,560150,407860,0,0,0,0
2/6/21,5,2021,SC,20215SC,684700,542879,0,0,0,0
2/13/21,6,2021,SC,20216SC,891450,674843,684028,520107,0,0
2/20/21,7,2021,SC,20217SC,1066275,879776,897356,636989,0,0
2/27/21,8,2021,SC,20218SC,1339205,1057969,1076881,725393,0,0
3/6/21,9,2021,SC,20219SC,1642615,1284575,1304646,823824,454187,0
3/13/21,10,2021,SC,202110SC,1935035,1583500,1601693,1017396,574452,0
3/20/21,11,2021,SC,202111SC,2235235,1745511,1764247,1134174,630289,0
3/27/21,12,2021,SC,202112SC,2652225,2017582,2032079,1325671,718292,0
4/3/21,13,2021,SC,202113SC,3053895,2244467,2255221,1460004,816770,0
4/10/21,14,2021,SC,202114SC,3494775,2591420,2590525,1635813,998461,0
4/17/21,15,2021,SC,202115SC,3914045,2866181,2860740,1753929,1164968,0
4/24/21,16,2021,SC,202116SC,4313565,3058387,3050515,1820274,1288767,0
5/1/21,17,2021,SC,202117SC,4577065,3273403,3261068,1891612,1430024,0
5/8/21,18,2021,SC,202118SC,4728205,3413651,3401074,1939674,1527211,0
5/15/21,19,2021,SC,202119SC,4855205,3543196,3529612,1985740,1615969,0
5/22/21,20,2021,SC,202120SC,4975315,3663402,3649037,2048466,1679297,0
5/29/21,21,2021,SC,202121SC,5082625,3752709,3737826,2095548,1726922,0
6/5/21,22,2021,SC,202122SC,5148805,3840830,3824302,2130585,1781600,0
6/12/21,23,2021,SC,202123SC,5182325,3919185,3901162,2162742,1829833,0
6/19/21,24,2021,SC,202124SC,5238505,4017725,3997940,2200972,1892177,0
6/26/21,25,2021,SC,202125SC,5280175,4125477,4102902,2255884,1944555,0
7/3/21,26,2021,SC,202126SC,5309865,4213791,4196103,2291650,2005294,0
7/10/21,27,2021,SC,202127SC,5369875,4253849,4236043,2311107,2027081,0
7/17/21,28,2021,SC,202128SC,5405005,4299163,4277914,2333905,2048564,0
7/24/21,29,2021,SC,202129SC,5475705,4348186,4327241,2364682,2070267,0
7/31/21,30,2021,SC,202130SC,5588815,4410827,4390107,2408619,2091278,0
8/7/21,31,2021,SC,202131SC,5705855,4482515,4461882,2461364,2113205,0
8/14/21,32,2021,SC,202132SC,5826975,4565307,4544500,2520157,2139177,0
8/21/21,33,2021,SC,202133SC,6069885,4660655,4640067,2579554,2171363,0
8/28/21,34,2021,SC,202134SC,6225815,4764482,4743925,2634412,2212156,0
9/4/21,35,2021,SC,202135SC,6434605,4885894,4865650,2692396,2261484,0
9/11/21,36,2021,SC,202136SC,6569085,4984526,4964147,2735390,2304873,0
9/18/21,37,2021,SC,202137SC,6696225,5097475,5076808,2786126,2356672,0
9/25/21,38,2021,SC,202138SC,6763165,5191472,5170949,2821976,2404552,0
10/2/21,39,2021,SC,202139SC,6912355,5290045,5270610,2850975,2441488,0
10/9/21,40,2021,SC,202140SC,7073085,5411793,5394198,2883004,2484043,0
10/16/21,41,2021,SC,202141SC,7254895,5506107,5489095,2907304,2518316,0
10/23/21,42,2021,SC,202142SC,7399605,5586113,5574153,2932430,2546443,0
10/30/21,43,2021,SC,202143SC,7665865,5708792,5694828,2961817,2570826,0
12/19/20,51,2020,SD,202051SD,7800,3427,0,0,0,0
12/26/20,52,2020,SD,202052SD,28250,13434,0,0,0,0
1/2/21,53,2021,SD,202153SD,47975,27799,0,0,0,0
1/9/21,1,2021,SD,20211SD,67925,41691,0,0,0,0
1/16/21,2,2021,SD,20212SD,93675,59137,0,0,0,0
1/23/21,3,2021,SD,20213SD,106575,77200,0,0,0,0
1/30/21,4,2021,SD,20214SD,130700,102847,0,0,0,0
2/6/21,5,2021,SD,20215SD,161150,127592,0,0,0,0
2/13/21,6,2021,SD,20216SD,182025,155026,156598,107636,0,0
2/20/21,7,2021,SD,20217SD,266970,225848,225953,152728,0,0
2/27/21,8,2021,SD,20218SD,329300,269289,269106,178635,0,0
3/6/21,9,2021,SD,20219SD,399640,314577,314838,206243,108487,0
3/13/21,10,2021,SD,202110SD,457035,360667,361460,232966,130331,0
3/20/21,11,2021,SD,202111SD,520635,414458,415426,261798,158075,0
3/27/21,12,2021,SD,202112SD,581525,471664,472993,294506,185598,0
4/3/21,13,2021,SD,202113SD,667495,529897,531766,327720,213475,0
4/10/21,14,2021,SD,202114SD,740285,584224,586303,357294,243221,0
4/17/21,15,2021,SD,202115SD,802795,627721,630280,377436,270390,0
4/24/21,16,2021,SD,202116SD,859215,669294,672057,388763,300874,0
5/1/21,17,2021,SD,202117SD,904095,710757,713646,397714,334492,0
5/8/21,18,2021,SD,202118SD,910375,731351,734592,403193,350806,0
5/15/21,19,2021,SD,202119SD,922975,748761,752211,409611,362808,0
5/22/21,20,2021,SD,202120SD,931135,764345,767965,419122,370054,0
5/29/21,21,2021,SD,202121SD,936015,774765,778644,425841,374774,0
6/5/21,22,2021,SD,202122SD,940665,780713,784809,429135,378098,0
6/12/21,23,2021,SD,202123SD,946035,794815,798844,435559,386604,0
6/19/21,24,2021,SD,202124SD,952065,805461,809616,440333,393247,0
6/26/21,25,2021,SD,202125SD,957565,814624,818678,444917,398355,0
7/3/21,26,2021,SD,202126SD,960725,823175,827444,449049,403562,0
7/10/21,27,2021,SD,202127SD,972075,829025,833243,452059,406710,0
7/17/21,28,2021,SD,202128SD,975045,834754,838981,455507,409369,0
7/24/21,29,2021,SD,202129SD,985735,842628,846720,460873,412393,0
7/31/21,30,2021,SD,202130SD,996865,851237,855271,466986,415448,0
8/7/21,31,2021,SD,202131SD,1006495,862084,865896,474511,419199,0
8/14/21,32,2021,SD,202132SD,1024135,872212,875920,481229,423119,0
8/21/21,33,2021,SD,202133SD,1047165,883740,887290,487986,427890,0
8/28/21,34,2021,SD,202134SD,1082175,896428,899787,494543,433017,0
9/4/21,35,2021,SD,202135SD,1104305,912429,915561,502941,439056,0
9/11/21,36,2021,SD,202136SD,1121475,923454,926467,508483,443515,0
9/18/21,37,2021,SD,202137SD,1152025,935372,938349,514725,448830,0
9/25/21,38,2021,SD,202138SD,1164985,946118,949120,519375,454123,0
10/2/21,39,2021,SD,202139SD,1204845,963386,966548,525579,458681,0
10/9/21,40,2021,SD,202140SD,1225985,979555,983261,531291,462245,0
10/16/21,41,2021,SD,202141SD,1259065,994702,998515,536600,465590,0
10/23/21,42,2021,SD,202142SD,1286805,1002759,1008463,540479,461874,0
10/30/21,43,2021,SD,202143SD,1348745,1027480,1033578,548914,465482,0
12/19/20,51,2020,TN,202051TN,56550,339,0,0,0,0
12/26/20,52,2020,TN,202052TN,163325,52428,0,0,0,0
1/2/21,53,2021,TN,202153TN,302950,122215,0,0,0,0
1/9/21,1,2021,TN,20211TN,456900,211457,0,0,0,0
1/16/21,2,2021,TN,20212TN,656350,321975,0,0,0,0
1/23/21,3,2021,TN,20213TN,838825,424152,0,0,0,0
1/30/21,4,2021,TN,20214TN,998875,574142,0,0,0,0
2/6/21,5,2021,TN,20215TN,1156975,752298,0,0,0,0
2/13/21,6,2021,TN,20216TN,1357425,926787,920698,633021,0,0
2/20/21,7,2021,TN,20217TN,1477175,1097826,1085373,742055,0,0
2/27/21,8,2021,TN,20218TN,1965740,1301529,1286593,845090,0,0
3/6/21,9,2021,TN,20219TN,2305870,1580755,1561520,1015188,538207,0
3/13/21,10,2021,TN,202110TN,2718400,1865861,1843152,1201964,639623,0
3/20/21,11,2021,TN,202111TN,3145950,2141857,2113536,1394341,732619,0
3/27/21,12,2021,TN,202112TN,3554800,2477807,2443503,1612374,862669,0
4/3/21,13,2021,TN,202113TN,4119970,2863871,2820815,1829918,1034467,0
4/10/21,14,2021,TN,202114TN,4635700,3189476,3140831,2013257,1192566,0
4/17/21,15,2021,TN,202115TN,5103860,3501468,3441943,2160931,1358755,0
4/24/21,16,2021,TN,202116TN,5396000,3803194,3736716,2269505,1541957,0
5/1/21,17,2021,TN,202117TN,5555100,4055175,3983530,2356831,1699653,0
5/8/21,18,2021,TN,202118TN,5670600,4306550,4228243,2429663,1873334,0
5/15/21,19,2021,TN,202119TN,5806670,4511374,4429385,2511475,1997340,0
5/22/21,20,2021,TN,202120TN,5960840,4709229,4623561,2606937,2099426,0
5/29/21,21,2021,TN,202121TN,6086730,4824878,4736487,2664756,2156466,0
6/5/21,22,2021,TN,202122TN,6162790,4906946,4816489,2702999,2199057,0
6/12/21,23,2021,TN,202123TN,6201110,4984728,4892636,2734592,2244193,0
6/19/21,24,2021,TN,202124TN,7255050,5140035,5042310,2786551,2345119,0
6/26/21,25,2021,TN,202125TN,6299240,5216022,5115783,2821575,2383674,0
7/3/21,26,2021,TN,202126TN,6335010,5476515,5369214,2901608,2562632,0
7/10/21,27,2021,TN,202127TN,6431980,5530977,5422498,2926141,2589941,0
7/17/21,28,2021,TN,202128TN,6489350,5598022,5486861,2958822,2619103,0
7/24/21,29,2021,TN,202129TN,6607760,5669440,5555972,2999548,2645658,0
7/31/21,30,2021,TN,202130TN,6751740,5755732,5640132,3056804,2670396,0
8/7/21,31,2021,TN,202131TN,6923570,5858066,5739495,3126504,2698657,0
8/14/21,32,2021,TN,202132TN,7147290,5971286,5849463,3201493,2732498,0
8/21/21,33,2021,TN,202133TN,7503410,6106855,5982056,3276921,2777114,0
8/28/21,34,2021,TN,202134TN,7777010,6259750,6131255,3355302,2832725,0
9/4/21,35,2021,TN,202135TN,8061540,6416526,6284763,3430113,2894046,0
9/11/21,36,2021,TN,202136TN,8222180,6543044,6408194,3483649,2949173,0
9/18/21,37,2021,TN,202137TN,8424550,6674595,6537366,3537200,3011901,0
9/25/21,38,2021,TN,202138TN,8524090,6789729,6650166,3578144,3071033,0
10/2/21,39,2021,TN,202139TN,8656450,6911589,6769974,3607110,3113030,0
10/9/21,40,2021,TN,202140TN,8848720,7071558,6928167,3642610,3161093,0
10/16/21,41,2021,TN,202141TN,9016900,7188007,7041799,3668909,3196012,0
10/23/21,42,2021,TN,202142TN,9151930,7292468,7151022,3698169,3228989,0
10/30/21,43,2021,TN,202143TN,9401140,7457053,7311026,3723870,3254481,0
12/19/20,51,2020,TX,202051TX,224250,119518,0,0,0,0
12/26/20,52,2020,TX,202052TX,659025,264819,0,0,0,0
1/2/21,53,2021,TX,202153TX,1122725,546658,0,0,0,0
1/9/21,1,2021,TX,20211TX,1816850,1017893,0,0,0,0
1/16/21,2,2021,TX,20212TX,2088125,1476229,0,0,0,0
1/23/21,3,2021,TX,20213TX,3070825,1727869,0,0,0,0
1/30/21,4,2021,TX,20214TX,3659550,2340658,0,0,0,0
2/6/21,5,2021,TX,20215TX,4402275,3107936,0,0,0,0
2/13/21,6,2021,TX,20216TX,5098825,4007986,0,0,0,0
2/20/21,7,2021,TX,20217TX,5602100,4614697,4641913,3261245,0,0
2/27/21,8,2021,TX,20218TX,7615175,5394961,5178947,3445638,0,0
3/6/21,9,2021,TX,20219TX,9250505,6829275,6570297,4246954,2317295,0
3/13/21,10,2021,TX,202110TX,10967665,8261238,7951066,5293079,2776633,0
3/20/21,11,2021,TX,202111TX,12613635,9428516,9079748,6195559,3084094,0
3/27/21,12,2021,TX,202112TX,14660795,10700661,10307104,6969269,3577806,0
4/3/21,13,2021,TX,202113TX,16832185,12565129,12125898,7968097,4454581,0
4/10/21,14,2021,TX,202114TX,19312495,14685955,14206321,9143541,5502168,0
4/17/21,15,2021,TX,202115TX,21453555,16419173,15900813,10080135,6408763,0
4/24/21,16,2021,TX,202116TX,23721275,17782171,17231112,10668749,7155176,0
5/1/21,17,2021,TX,202117TX,25514685,19090255,18513779,11164737,7960964,0
5/8/21,18,2021,TX,202118TX,27376775,20060525,19459058,11467096,8629882,0
5/15/21,19,2021,TX,202119TX,28654065,20981555,20361680,11790547,9264949,0
5/22/21,20,2021,TX,202120TX,29660595,22041180,21402062,12332445,9812817,0
5/29/21,21,2021,TX,202121TX,30384105,22847875,22192167,12756426,10223071,0
6/5/21,22,2021,TX,202122TX,30856235,23383001,22718629,13026862,10506744,0
6/12/21,23,2021,TX,202123TX,31153065,24127329,23452774,13343213,10956306,0
6/19/21,24,2021,TX,202124TX,31438315,24909954,24222220,13659192,11438446,0
6/26/21,25,2021,TX,202125TX,31798045,25394826,24699573,13855461,11740883,0
7/3/21,26,2021,TX,202126TX,31925105,25878519,25174687,14049144,12039497,0
7/10/21,27,2021,TX,202127TX,32252315,26195987,25488181,14215759,12205276,0
7/17/21,28,2021,TX,202128TX,32505445,26551336,25835922,14395623,12390950,0
7/24/21,29,2021,TX,202129TX,32896195,26882095,26171583,14610905,12527659,0
7/31/21,30,2021,TX,202130TX,33560945,27420863,26703239,14982363,12713003,0
8/7/21,31,2021,TX,202131TX,34349515,27952207,27227309,15352314,12884456,0
8/14/21,32,2021,TX,202132TX,35305205,28577758,27845312,15776656,13092726,0
8/21/21,33,2021,TX,202133TX,36739015,29200537,28459387,16120776,13329700,0
8/28/21,34,2021,TX,202134TX,38204045,29929804,29172764,16464695,13640171,0
9/4/21,35,2021,TX,202135TX,39269885,30554911,29780005,16712108,13936011,0
9/11/21,36,2021,TX,202136TX,40417915,31035586,30247821,16891486,14175955,0
9/18/21,37,2021,TX,202137TX,41143165,31684272,30880386,17129409,14511866,0
9/25/21,38,2021,TX,202138TX,41565815,32156001,31335649,17285235,14753207,0
10/2/21,39,2021,TX,202139TX,42069505,32478792,31641147,17303341,14871468,0
10/9/21,40,2021,TX,202140TX,42743725,33018004,32171199,17448821,15060312,0
10/16/21,41,2021,TX,202141TX,43229505,33438514,32570581,17560198,15197146,0
10/23/21,42,2021,TX,202142TX,43819645,33847281,33061112,17669171,15347006,0
10/30/21,43,2021,TX,202143TX,44779195,34509513,33678095,17794025,15467426,0
12/19/20,51,2020,UT,202051UT,23400,1704,0,0,0,0
12/26/20,52,2020,UT,202052UT,83225,16694,0,0,0,0
1/2/21,53,2021,UT,202153UT,143950,44565,0,0,0,0
1/9/21,1,2021,UT,20211UT,207500,71933,0,0,0,0
1/16/21,2,2021,UT,20212UT,268175,141231,0,0,0,0
1/23/21,3,2021,UT,20213UT,341725,202729,0,0,0,0
1/30/21,4,2021,UT,20214UT,401375,286501,0,0,0,0
2/6/21,5,2021,UT,20215UT,493525,400285,0,0,0,0
2/13/21,6,2021,UT,20216UT,579700,510267,508429,306419,0,0
2/20/21,7,2021,UT,20217UT,658750,610074,608743,355702,0,0
2/27/21,8,2021,UT,20218UT,820950,687876,686817,391510,0,0
3/6/21,9,2021,UT,20219UT,993140,832435,830342,482088,215765,0
3/13/21,10,2021,UT,202110UT,1144940,977728,974934,587893,261200,0
3/20/21,11,2021,UT,202111UT,1321750,1070976,1068078,650394,287217,0
3/27/21,12,2021,UT,202112UT,1500500,1275570,1270651,783522,349599,0
4/3/21,13,2021,UT,202113UT,1733400,1466038,1458610,898948,418324,0
4/10/21,14,2021,UT,202114UT,1954460,1662200,1652339,1019257,515323,0
4/17/21,15,2021,UT,202115UT,2166920,1871042,1859133,1136107,623611,0
4/24/21,16,2021,UT,202116UT,2367760,2035354,2021879,1218193,705307,0
5/1/21,17,2021,UT,202117UT,2556860,2167644,2153013,1274391,781308,0
5/8/21,18,2021,UT,202118UT,2733780,2263380,2248386,1311807,841749,0
5/15/21,19,2021,UT,202119UT,2933850,2383232,2367009,1352201,928638,0
5/22/21,20,2021,UT,202120UT,3044940,2514226,2496618,1414005,1001964,0
5/29/21,21,2021,UT,202121UT,3100720,2562531,2545052,1440284,1026699,0
6/5/21,22,2021,UT,202122UT,3154510,2618279,2600017,1465947,1058898,0
6/12/21,23,2021,UT,202123UT,3168840,2673373,2654483,1486140,1095684,0
6/19/21,24,2021,UT,202124UT,3196670,2759029,2737057,1517958,1150451,0
6/26/21,25,2021,UT,202125UT,3215920,2808519,2785088,1542979,1175503,0
7/3/21,26,2021,UT,202126UT,3229880,2857217,2832740,1566564,1201347,0
7/10/21,27,2021,UT,202127UT,3276200,2896443,2870828,1587256,1220762,0
7/17/21,28,2021,UT,202128UT,3299590,2927539,2909226,1625907,1403572,0
7/24/21,29,2021,UT,202129UT,3333680,2958929,2939485,1643084,1417584,0
7/31/21,30,2021,UT,202130UT,3381470,3005542,2985013,1670741,1436969,0
8/7/21,31,2021,UT,202131UT,3432400,3056260,3034713,1702268,1456448,0
8/14/21,32,2021,UT,202132UT,3509700,3092465,3070438,1725523,1469671,0
8/21/21,33,2021,UT,202133UT,3630450,3167929,3144274,1771820,1497533,0
8/28/21,34,2021,UT,202134UT,3738970,3228617,3203569,1803113,1522801,0
9/4/21,35,2021,UT,202135UT,3860140,3270554,3244825,1822807,1542446,0
9/11/21,36,2021,UT,202136UT,3883820,3315205,3288390,1843468,1563440,0
9/18/21,37,2021,UT,202137UT,3935930,3363011,3335107,1863568,1588179,0
9/25/21,38,2021,UT,202138UT,3966340,3409051,3379931,1882545,1611945,0
10/2/21,39,2021,UT,202139UT,4043830,3444699,3414632,1895530,1632270,0
10/9/21,40,2021,UT,202140UT,4125880,3525024,3493422,1917035,1663103,0
10/16/21,41,2021,UT,202141UT,4196990,3583984,3551110,1929522,1681734,0
10/23/21,42,2021,UT,202142UT,4278930,3641187,3609895,1945336,1700562,0
10/30/21,43,2021,UT,202143UT,4434510,3699220,3666341,1959857,1717730,0
12/19/20,51,2020,VA,202051VA,72150,271,0,0,0,0
12/26/20,52,2020,VA,202052VA,259600,38184,0,0,0,0
1/2/21,53,2021,VA,202153VA,431975,94520,0,0,0,0
1/9/21,1,2021,VA,20211VA,556525,206627,0,0,0,0
1/16/21,2,2021,VA,20212VA,851625,297028,0,0,0,0
1/23/21,3,2021,VA,20213VA,1069725,429297,0,0,0,0
1/30/21,4,2021,VA,20214VA,1232350,785920,0,0,0,0
2/6/21,5,2021,VA,20215VA,1387775,1052577,0,0,0,0
2/13/21,6,2021,VA,20216VA,1596425,1330305,1332439,993984,0,0
2/20/21,7,2021,VA,20217VA,1948550,1671217,1682932,1171340,0,0
2/27/21,8,2021,VA,20218VA,2536495,2002734,2016971,1316987,0,0
3/6/21,9,2021,VA,20219VA,2881325,2392680,2411914,1533362,844877,0
3/13/21,10,2021,VA,202110VA,3291575,2827745,2852619,1827363,1047507,0
3/20/21,11,2021,VA,202111VA,3820055,3243652,3272172,2128858,1178348,0
3/27/21,12,2021,VA,202112VA,4489825,3668360,3702779,2417271,1324177,0
4/3/21,13,2021,VA,202113VA,5206295,4375147,4408354,2872684,1587126,0
4/10/21,14,2021,VA,202114VA,5965125,4960277,4994905,3230909,1874243,0
4/17/21,15,2021,VA,202115VA,6777945,5593318,5626405,3557209,2219194,0
4/24/21,16,2021,VA,202116VA,7521285,6196880,6229293,3828270,2546964,0
5/1/21,17,2021,VA,202117VA,8229955,6751219,6783351,4056353,2868921,0
5/8/21,18,2021,VA,202118VA,8689335,7185843,7215187,4214094,3144444,0
5/15/21,19,2021,VA,202119VA,9189605,7581907,7609727,4356689,3414563,0
5/22/21,20,2021,VA,202120VA,9517055,7987791,8014030,4544186,3645792,0
5/29/21,21,2021,VA,202121VA,9792225,8303622,8327770,4694343,3821175,0
6/5/21,22,2021,VA,202122VA,10019835,8480493,8503045,4773123,3923776,0
6/12/21,23,2021,VA,202123VA,10131205,8734153,8753732,4867936,4086323,0
6/19/21,24,2021,VA,202124VA,10225595,9001714,9019116,4953331,4271383,0
6/26/21,25,2021,VA,202125VA,10328085,9134968,9151698,5005481,4355345,0
7/3/21,26,2021,VA,202126VA,10385865,9291578,9313422,5067150,4457844,0
7/10/21,27,2021,VA,202127VA,10503275,9380725,9401991,5107865,4508239,0
7/17/21,28,2021,VA,202128VA,10566455,9481212,9500292,5153849,4562391,0
7/24/21,29,2021,VA,202129VA,10723465,9572912,9590613,5203001,4609500,0
7/31/21,30,2021,VA,202130VA,10839065,9679982,9695547,5266866,4652774,0
8/7/21,31,2021,VA,202131VA,11001305,9792373,9806851,5337963,4695439,0
8/14/21,32,2021,VA,202132VA,11158175,9922363,9935171,5418553,4746488,0
8/21/21,33,2021,VA,202133VA,11472885,10053168,10064204,5486767,4798319,0
8/28/21,34,2021,VA,202134VA,11717005,10169860,10179827,5544291,4856038,0
9/4/21,35,2021,VA,202135VA,12019715,10328365,10335885,5614437,4924254,0
9/11/21,36,2021,VA,202136VA,12249975,10459890,10465017,5670759,4981250,0
9/18/21,37,2021,VA,202137VA,12557955,10630941,10631945,5748879,5061518,0
9/25/21,38,2021,VA,202138VA,12677255,10777222,10771661,5805223,5131924,0
10/2/21,39,2021,VA,202139VA,12818065,10923954,10916641,5851648,5181931,0
10/9/21,40,2021,VA,202140VA,13079385,11127070,11119534,5906847,5239151,0
10/16/21,41,2021,VA,202141VA,13310945,11300409,11288708,5955803,5289042,0
10/23/21,42,2021,VA,202142VA,13562305,11470954,11466903,6009377,5338270,0
10/30/21,43,2021,VA,202143VA,14039405,11742275,11734685,6063470,5379511,0
12/19/20,51,2020,VI,202051VI,975,113,0,0,0,0
12/26/20,52,2020,VI,202052VI,3450,298,0,0,0,0
1/2/21,53,2021,VI,202153VI,4925,706,0,0,0,0
1/9/21,1,2021,VI,20211VI,7875,1652,0,0,0,0
1/16/21,2,2021,VI,20212VI,11825,1970,0,0,0,0
1/23/21,3,2021,VI,20213VI,13525,3355,0,0,0,0
1/30/21,4,2021,VI,20214VI,17075,5967,0,0,0,0
2/6/21,5,2021,VI,20215VI,20625,9466,0,0,0,0
2/13/21,6,2021,VI,20216VI,26425,12182,11968,8476,0,0
2/20/21,7,2021,VI,20217VI,26425,15826,15558,10828,0,0
2/27/21,8,2021,VI,20218VI,36080,19118,18779,12495,0,0
3/6/21,9,2021,VI,20219VI,40420,23014,22565,15032,7514,0
3/13/21,10,2021,VI,202110VI,46500,27189,26486,17902,8559,0
3/20/21,11,2021,VI,202111VI,46800,32072,30923,20669,10217,0
3/27/21,12,2021,VI,202112VI,55690,37770,36250,23450,12769,0
4/3/21,13,2021,VI,202113VI,61940,43825,42007,26013,16067,0
4/10/21,14,2021,VI,202114VI,62540,50238,48069,28483,19750,0
4/17/21,15,2021,VI,202115VI,63440,56128,53805,31288,22733,0
4/24/21,16,2021,VI,202116VI,65880,59447,56984,32555,24641,0
5/1/21,17,2021,VI,202117VI,66080,62864,60278,33835,26703,0
5/8/21,18,2021,VI,202118VI,68520,65502,62870,34903,28258,0
5/15/21,19,2021,VI,202119VI,68820,67527,64853,35864,29315,0
5/22/21,20,2021,VI,202120VI,71360,69488,66811,36908,30371,0
5/29/21,21,2021,VI,202121VI,72730,71094,68412,37743,31225,0
6/5/21,22,2021,VI,202122VI,75270,72676,69982,38510,32062,0
6/12/21,23,2021,VI,202123VI,76840,74087,71400,39208,32804,0
6/19/21,24,2021,VI,202124VI,77240,75954,73274,40084,33881,0
6/26/21,25,2021,VI,202125VI,78510,77502,74847,40827,34769,0
7/3/21,26,2021,VI,202126VI,78810,78547,75907,41370,35330,0
7/10/21,27,2021,VI,202127VI,80630,79651,77022,41984,35870,0
7/17/21,28,2021,VI,202128VI,81330,81020,78336,42694,36516,0
7/24/21,29,2021,VI,202129VI,83880,82705,80034,43908,37028,0
7/31/21,30,2021,VI,202130VI,92580,84799,82148,45481,37607,0
8/7/21,31,2021,VI,202131VI,95280,87121,84497,47177,38263,0
8/14/21,32,2021,VI,202132VI,98400,89771,87171,48757,39416,0
8/21/21,33,2021,VI,202133VI,99240,92302,89731,49906,40855,0
8/28/21,34,2021,VI,202134VI,102200,94641,92092,50807,42321,0
9/4/21,35,2021,VI,202135VI,102500,96644,94179,51588,43608,0
9/11/21,36,2021,VI,202136VI,110340,98374,95930,52231,44697,0
9/18/21,37,2021,VI,202137VI,110680,100058,97632,53038,45549,0
9/25/21,38,2021,VI,202138VI,113400,101518,98843,53424,46192,0
10/2/21,39,2021,VI,202139VI,114920,103330,100667,54033,47037,0
10/9/21,40,2021,VI,202140VI,115020,104862,102241,54530,47592,0
10/16/21,41,2021,VI,202141VI,115160,106244,103659,55006,48072,0
10/23/21,42,2021,VI,202142VI,115260,107554,105053,55435,48596,0
10/30/21,43,2021,VI,202143VI,115980,109188,106721,55910,49105,0
12/19/20,51,2020,VT,202051VT,6825,1235,0,0,0,0
12/26/20,52,2020,VT,202052VT,22125,8010,0,0,0,0
1/2/21,53,2021,VT,202153VT,34900,15478,0,0,0,0
1/9/21,1,2021,VT,20211VT,48550,24964,0,0,0,0
1/16/21,2,2021,VT,20212VT,74000,36326,0,0,0,0
1/23/21,3,2021,VT,20213VT,90000,49426,0,0,0,0
1/30/21,4,2021,VT,20214VT,99750,63777,0,0,0,0
2/6/21,5,2021,VT,20215VT,116075,82992,0,0,0,0
2/13/21,6,2021,VT,20216VT,138025,102716,102381,70242,0,0
2/20/21,7,2021,VT,20217VT,159650,132112,129276,86767,0,0
2/27/21,8,2021,VT,20218VT,206910,156929,153425,101529,0,0
3/6/21,9,2021,VT,20219VT,261100,184327,180565,118292,61963,0
3/13/21,10,2021,VT,202110VT,292890,231610,226787,149120,77757,0
3/20/21,11,2021,VT,202111VT,342960,266120,260286,172303,90314,0
3/27/21,12,2021,VT,202112VT,393330,303242,296660,196126,105283,0
4/3/21,13,2021,VT,202113VT,457350,360030,352535,226900,133072,0
4/10/21,14,2021,VT,202114VT,515960,406472,398709,252500,158310,0
4/17/21,15,2021,VT,202115VT,570360,456714,448805,284195,186455,0
4/24/21,16,2021,VT,202116VT,633640,515788,506930,315912,213558,0
5/1/21,17,2021,VT,202117VT,694440,570823,561028,347866,236673,0
5/8/21,18,2021,VT,202118VT,757120,616692,606154,374046,259250,0
5/15/21,19,2021,VT,202119VT,808250,667634,656738,399944,287383,0
5/22/21,20,2021,VT,202120VT,855540,725780,709693,425085,317242,0
5/29/21,21,2021,VT,202121VT,897370,763002,747355,436669,341324,0
